No,Year,Month,date,1st_visit,f1_gender,f3_occupation,tf_mnth,tf_date,City_residence,Purpose_grp,tf_purpose,Purpose,length_stay,totshopping_$,totfnb_$,totexp_$
108,2015,January,2015-01-10T00:00:00.000Z,No,Male,Others (specify),1,2015-01-10T00:00:00.000Z,Tanjung Balai,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,112.35313569901686,12.579074662651898,124.93221036166875
109,2015,January,2015-01-10T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",1,2015-01-10T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,254.85313569901686,22.984177040014874,284.63823866495767
110,2015,January,2015-01-10T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",1,2015-01-10T00:00:00.000Z,Yogyakarta,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,204.85313569901686,6.2114197530864,211.06455545210326
111,2015,January,2015-01-10T00:00:00.000Z,Yes,Female,Student,1,2015-01-10T00:00:00.000Z,Padang,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,119.85313569901686,6.2114197530864,132.86548137802922
112,2015,January,2015-01-10T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",1,2015-01-10T00:00:00.000Z,Jakarta,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,2 days,124.85313569901686,51.07594897781084,508.72655201913585
113,2015,January,2015-01-10T00:00:00.000Z,No,Female,Homemaker (Full time),1,2015-01-10T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,604.8531356990169,306.455693866865,1447.6062938328955
114,2015,January,2015-01-10T00:00:00.000Z,No,Female,Homemaker (Full time),1,2015-01-10T00:00:00.000Z,Medan,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,134.85313569901686,102.15189795562168,249.77402089909125
115,2015,January,2015-01-10T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",1,2015-01-10T00:00:00.000Z,Medan,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,604.8531356990169,0.0,819.3721214058223
116,2015,January,2015-01-11T00:00:00.000Z,No,Male,Others (specify),1,2015-01-11T00:00:00.000Z,Yogyakarta,Business+Accompanying Pax,general business purpose,General business purpose,6 days,144.85313569901686,51.07594897781084,226.5746540635142
117,2015,January,2015-01-11T00:00:00.000Z,No,Male,Others (specify),1,2015-01-11T00:00:00.000Z,Yogyakarta,Business+Accompanying Pax,general business purpose,General business purpose,6 days,144.85313569901686,51.07594897781084,211.25186937017094
118,2015,January,2015-01-11T00:00:00.000Z,Yes,Male,Others (specify),1,2015-01-11T00:00:00.000Z,Surabaya,Education+Accompanying Pax,"executive training, including training workshops and seminar","Executive training, including training workshops and seminar",3 days,164.85313569901686,61.29113877337301,348.72655201913585
119,2015,January,2015-01-11T00:00:00.000Z,No,Female,"Executive (sales, administration)",1,2015-01-11T00:00:00.000Z,Semarang,Leisure,visiting friends/relatives,Visiting friends/relatives,15-29 days,304.8531356990169,0.0,311.8180378323547
120,2015,January,2015-01-11T00:00:00.000Z,Yes,Female,Student,1,2015-01-11T00:00:00.000Z,Kalimantan,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,104.85313569901686,0.0,109.0461605865675
121,2015,January,2015-01-11T00:00:00.000Z,No,Female,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",1,2015-01-11T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,6 days,124.85313569901686,88.0535226385633,342.8904298516498
122,2015,January,2015-01-11T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",1,2015-01-11T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,224.85313569901686,12.4228395061728,328.748197427412
123,2015,January,2015-01-11T00:00:00.000Z,Yes,Male,"Professiols (doctor, lawyer, lecturer, etc)",1,2015-01-11T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,124.85313569901686,12.4228395061728,228.74819742741195
124,2015,January,2015-01-11T00:00:00.000Z,Yes,Female,Homemaker (Full time),1,2015-01-11T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,304.8531356990169,83.86049775101266,610.9439524902131
125,2015,January,2015-01-12T00:00:00.000Z,No,Female,Student,1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,219.85313569901686,61.291138773373,386.8714888564583
126,2015,January,2015-01-12T00:00:00.000Z,No,Male,Student,1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,7 days,104.85313569901686,87.55876967624714,236.19129021338756
127,2015,January,2015-01-12T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,604.8531356990169,76.61392346671626,824.4797163036035
128,2015,January,2015-01-12T00:00:00.000Z,No,Male,Others (specify),1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,304.8531356990169,306.45569386686503,1678.7961632021284
129,2015,January,2015-01-12T00:00:00.000Z,No,Female,Homemaker (Full time),1,2015-01-12T00:00:00.000Z,Medan,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,15-29 days,104.85313569901686,38.30696173335813,146.9907936057108
130,2015,January,2015-01-12T00:00:00.000Z,No,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",1,2015-01-12T00:00:00.000Z,Medan,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,6 days,269.8531356990169,51.07594897781084,320.9290846768277
131,2015,January,2015-01-12T00:00:00.000Z,No,Female,"Executive (sales, administration)",1,2015-01-12T00:00:00.000Z,Medan,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,159.85313569901686,40.86075918224867,218.59047702349932
132,2015,January,2015-01-12T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",1,2015-01-12T00:00:00.000Z,Surabaya,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,7 days,124.85313569901686,0.0,479.5402954603868
133,2015,January,2015-01-12T00:00:00.000Z,Yes,Male,"Professiols (doctor, lawyer, lecturer, etc)",1,2015-01-12T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,224.85313569901686,85.12658162968472,439.37212140582244
134,2015,January,2015-01-12T00:00:00.000Z,No,Female,Homemaker (Full time),1,2015-01-12T00:00:00.000Z,Surabaya,Leisure,stopover,Stopover,1 day,154.85313569901686,76.61392346671624,691.1505999660307
135,2015,January,2015-01-12T00:00:00.000Z,No,Female,"Mager (CEO, company director, senior mager)",1,2015-01-12T00:00:00.000Z,Bali,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",2 days,164.85313569901686,61.291138773373,570.906930072613
136,2015,January,2015-01-12T00:00:00.000Z,No,Female,Homemaker (Full time),1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,438.18646903235015,102.15189795562168,931.9206424845215
137,2015,January,2015-01-12T00:00:00.000Z,Yes,Female,Homemaker (Full time),1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,204.85313569901686,103.42879668006694,338.9275017657703
138,2015,January,2015-01-12T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,288.1864690323502,63.84493622226355,694.2402634059463
139,2015,January,2015-01-12T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",1,2015-01-12T00:00:00.000Z,Jakarta,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,2 days,104.85313569901686,321.77847856020827,1269.384772393104
140,2015,January,2015-01-12T00:00:00.000Z,Yes,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,127.35313569901686,91.9367081600595,426.14743721921025
141,2015,January,2015-01-12T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,674.8531356990169,119.1772142815586,1003.4417407895999
142,2015,January,2015-01-12T00:00:00.000Z,No,Male,"Executive (sales, administration)",1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,167.35313569901686,63.84493622226355,435.50186783252377
143,2015,January,2015-01-12T00:00:00.000Z,No,Male,Student,1,2015-01-12T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,129.85313569901686,57.46044260003719,355.8642099258298
144,2015,January,2015-01-13T00:00:00.000Z,Yes,Female,Student,1,2015-01-13T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,6 days,104.85313569901686,0.0,115.06832549457903
145,2015,January,2015-01-13T00:00:00.000Z,No,Male,Others (specify),1,2015-01-13T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,383.8531356990169,40.86075918224867,479.87591977730125
146,2015,January,2015-01-13T00:00:00.000Z,No,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",1,2015-01-13T00:00:00.000Z,Bandung,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",2 days,204.85313569901686,76.61392346671624,583.3587882964484
147,2015,January,2015-01-13T00:00:00.000Z,Yes,Female,Homemaker (Full time),1,2015-01-13T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,104.85313569901686,61.29113877337301,293.83414691691695
148,2015,January,2015-01-13T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",1,2015-01-13T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,104.85313569901686,25.158149325303796,136.3008223556466
149,2015,January,2015-01-13T00:00:00.000Z,No,Female,Homemaker (Full time),1,2015-01-13T00:00:00.000Z,Tanjung Pinang,Leisure,visiting friends/relatives,Visiting friends/relatives,11-14 days,254.85313569901686,0.0,272.82324235994815
150,2015,January,2015-01-13T00:00:00.000Z,No,Female,Homemaker (Full time),1,2015-01-13T00:00:00.000Z,Tanjung Pinang,Leisure,visiting friends/relatives,Visiting friends/relatives,6 days,179.85313569901686,58.70234842570886,238.55548412472572
151,2015,January,2015-01-13T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",1,2015-01-13T00:00:00.000Z,Tanjung Pinang,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,954.8531356990169,167.72099550202532,1156.1183303014473
152,2015,January,2015-01-13T00:00:00.000Z,No,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",1,2015-01-13T00:00:00.000Z,Tanjung Pinang,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,454.8531356990169,104.82562218876582,559.6787578877827
153,2015,January,2015-01-13T00:00:00.000Z,No,Female,Homemaker (Full time),1,2015-01-13T00:00:00.000Z,Tanjung Pinang,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,1 day,434.8531356990169,0.0,434.8531356990169
154,2015,January,2015-01-13T00:00:00.000Z,No,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",1,2015-01-13T00:00:00.000Z,Tanjung Pinang,Business+Accompanying Pax,general business purpose,General business purpose,15-29 days,146.85313569901686,4.337611952638586,151.19074765165544
155,2015,January,2015-01-13T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",1,2015-01-13T00:00:00.000Z,Tanjung Pinang,Leisure,"ir (e.g. mbs, rws)","IR (e.g. MBS, RWS)",2 days,404.8531356990169,251.581493253038,1105.7054443475104
156,2015,January,2015-01-14T00:00:00.000Z,No,Female,Others (specify),1,2015-01-14T00:00:00.000Z,Java,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,2 days,304.8531356990169,0.0,1319.7740208990913
157,2015,January,2015-01-14T00:00:00.000Z,Yes,Male,Others (specify),1,2015-01-14T00:00:00.000Z,Semarang,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,179.85313569901686,204.30379591124336,482.59363977031967
158,2015,January,2015-01-14T00:00:00.000Z,No,Female,"Executive (sales, administration)",1,2015-01-14T00:00:00.000Z,Bandung,Healthcare+Accompanying Pax,accompanying a healthcare/medical visitor for outpatient consultation/treat,Accompanying a Healthcare/medical visitor for Outpatient consultation/treat,3 days,104.85313569901686,51.07594897781084,2645.7474353740336
159,2015,January,2015-01-14T00:00:00.000Z,No,Male,Others (specify),1,2015-01-14T00:00:00.000Z,Jakarta,Business+Accompanying Pax,general business purpose,General business purpose,15-29 days,854.8531356990169,9.750862986672978,870.8724106056939
160,2015,January,2015-01-14T00:00:00.000Z,No,Female,Others (specify),1,2015-01-14T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,104.85313569901686,45.96835408002975,233.56452712310016
161,2015,January,2015-01-14T00:00:00.000Z,Yes,Female,Student,1,2015-01-14T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,154.85313569901686,61.29113877337301,246.78984385907637
162,2015,January,2015-01-15T00:00:00.000Z,Yes,Female,"Mager (CEO, company director, senior mager)",1,2015-01-15T00:00:00.000Z,Denpasar,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,329.8531356990169,0.0,355.39111018792227
163,2015,January,2015-01-15T00:00:00.000Z,Yes,Female,"Executive (sales, administration)",1,2015-01-15T00:00:00.000Z,Denpasar,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,279.8531356990169,87.99831975804932,717.6398986719058
164,2015,January,2015-01-15T00:00:00.000Z,No,Female,"Executive (sales, administration)",1,2015-01-15T00:00:00.000Z,Bandung,Leisure,visiting friends/relatives,Visiting friends/relatives,5 days,144.85313569901686,42.903797141361096,206.14427447238984
165,2015,January,2015-01-15T00:00:00.000Z,No,Male,Unemployed,1,2015-01-15T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,5 days,204.85313569901686,137.90506224008925,536.1355737151465
166,2015,January,2015-01-15T00:00:00.000Z,Yes,Female,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",1,2015-01-15T00:00:00.000Z,Surabaya,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,132.35313569901686,30.645569386686503,191.09047702349932
167,2015,January,2015-01-15T00:00:00.000Z,No,Female,Homemaker (Full time),1,2015-01-15T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,3 days,124.85313569901686,0.0,145.2835152901412
168,2015,January,2015-01-15T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",1,2015-01-15T00:00:00.000Z,Tanjung Pinang,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,2 days,604.8531356990169,251.581493253038,2576.568435548463
169,2015,January,2015-01-15T00:00:00.000Z,No,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",1,2015-01-15T00:00:00.000Z,Tanjung Pinang,Business+Accompanying Pax,general business purpose,General business purpose,7 days,154.85313569901686,0.0,169.2292210277619
170,2015,January,2015-01-15T00:00:00.000Z,Yes,Female,"Businessman (small company, <50 people)",1,2015-01-15T00:00:00.000Z,Tanjung Pinang,Leisure,visiting friends/relatives,Visiting friends/relatives,15-29 days,274.8531356990169,0.0,274.8531356990169
171,2015,January,2015-01-15T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",1,2015-01-15T00:00:00.000Z,Tanjung Pinang,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,554.8531356990169,163.5279706144747,781.2764796267511
172,2015,January,2015-01-16T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",1,2015-01-16T00:00:00.000Z,Yogyakarta,Business+Accompanying Pax,general business purpose,General business purpose,2 days,154.85313569901686,0.0,536.5308398858037
173,2015,January,2015-01-16T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",1,2015-01-16T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,104.85313569901686,38.30696173335812,327.033513752494
174,2015,January,2015-01-16T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",1,2015-01-16T00:00:00.000Z,Tanjung Pinang,Leisure,to take or join a regional or international cruise,To take or join a regional or international cruise,Under 1 day,104.85313569901686,12.579074662651898,137.5587298219118
175,2015,January,2015-01-16T00:00:00.000Z,No,Female,"Mager (CEO, company director, senior mager)",1,2015-01-16T00:00:00.000Z,Tanjung Pinang,Business+Accompanying Pax,corporate/business meetings,Corporate/business meetings,1 day,504.8531356990169,176.1070452771266,1257.2775761951839
176,2015,January,2015-01-16T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",1,2015-01-16T00:00:00.000Z,Tanjung Pinang,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,1 day,684.8531356990169,150.94889595182278,898.6974049640992
177,2015,January,2015-01-17T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",1,2015-01-17T00:00:00.000Z,Bali,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,104.85313569901686,30.6455693866865,337.24870354805614
178,2015,January,2015-01-17T00:00:00.000Z,No,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",1,2015-01-17T00:00:00.000Z,Batam,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,Under 1 day,134.85313569901686,0.0,141.14267303034282
179,2015,January,2015-01-17T00:00:00.000Z,No,Female,"Executive (sales, administration)",1,2015-01-17T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,1 day,154.85313569901686,0.0,726.668723493994
